GX,GY,GZ,AX,AY,AZ,IDX
x: +089.019847 , y: +174.973740 , z: +046.966809, ax: 62 , ay: -474 , az: -1582, index: 25
x: +089.233588 , y: +175.006718 , z: +046.850168, ax: -162 , ay: -584 , az: -1790, index: 25
x: +089.408244 , y: +175.114198 , z: +046.718260, ax: -450 , ay: -702 , az: -2132, index: 25
x: +089.485191 , y: +175.335878 , z: +046.621771, ax: -266 , ay: -762 , az: -2064, index: 25
x: +089.509618 , y: +175.529466 , z: +046.624824, ax: -20 , ay: -568 , az: -1682, index: 25
x: +089.566412 , y: +175.616183 , z: +046.662687, ax: 238 , ay: -556 , az: -1492, index: 25
x: +089.663511 , y: +175.687023 , z: +046.651084, ax: 296 , ay: -650 , az: -1668, index: 25
x: +089.725588 , y: +175.766504 , z: +046.590748, ax: 2 , ay: -666 , az: -1768, index: 25
x: +089.750626 , y: +175.865435 , z: +046.549221, ax: -98 , ay: -624 , az: -1806, index: 25
x: +089.743908 , y: +175.974748 , z: +046.521740, ax: -76 , ay: -506 , az: -1706, index: 25
x: +089.743908 , y: +176.060611 , z: +046.521740, ax: -18 , ay: -332 , az: -1560, index: 25
x: +089.762229 , y: +176.114351 , z: +046.552885, ax: -78 , ay: -332 , az: -1496, index: 25
x: +089.797649 , y: +176.188244 , z: +046.574260, ax: 88 , ay: -396 , az: -1420, index: 25
x: +089.832458 , y: +176.239298 , z: +046.590504, ax: 284 , ay: -438 , az: -1524, index: 25
x: +089.861160 , y: +176.239298 , z: +046.602107, ax: 152 , ay: -376 , az: -1398, index: 25
x: +089.909405 , y: +176.244794 , z: +046.592336, ax: 38 , ay: -364 , az: -1422, index: 25
x: +089.973527 , y: +176.226473 , z: +046.580733, ax: -180 , ay: -380 , az: -1436, index: 25
x: +090.050473 , y: +176.222198 , z: +046.578290, ax: -248 , ay: -452 , az: -1542, index: 25
x: +090.103603 , y: +176.257618 , z: +046.578290, ax: -334 , ay: -416 , az: -1602, index: 25
x: +090.115817 , y: +176.336397 , z: +046.574015, ax: -214 , ay: -432 , az: -1592, index: 25
x: +090.094443 , y: +176.482351 , z: +046.544702, ax: -186 , ay: -346 , az: -1358, index: 25
x: +090.107878 , y: +176.605710 , z: +046.516000, ax: -120 , ay: -254 , az: -1254, index: 25
x: +090.155511 , y: +176.689374 , z: +046.516000, ax: -160 , ay: -220 , az: -1294, index: 25
x: +090.230626 , y: +176.752885 , z: +046.525771, ax: -58 , ay: -302 , az: -1270, index: 25
x: +090.291084 , y: +176.835939 , z: +046.521496, ax: -18 , ay: -352 , az: -1268, index: 25
x: +090.345618 , y: +176.916580 , z: +046.504672, ax: 154 , ay: -302 , az: -1218, index: 25
x: +090.431115 , y: +176.967878 , z: +046.462534, ax: 132 , ay: -312 , az: -1066, index: 25
x: +090.528824 , y: +177.038107 , z: +046.398412, ax: 62 , ay: -320 , az: -1228, index: 25
x: +090.637527 , y: +177.162687 , z: +046.311084, ax: 8 , ay: -334 , az: -1174, index: 25
x: +090.765740 , y: +177.283359 , z: +046.208977, ax: -134 , ay: -418 , az: -1212, index: 25
x: +090.878107 , y: +177.388397 , z: +046.132641, ax: -398 , ay: -532 , az: -1272, index: 25
x: +090.934290 , y: +177.468397 , z: +046.137527, ax: -68 , ay: -490 , az: -1292, index: 25
x: +090.962382 , y: +177.520916 , z: +046.157679, ax: -106 , ay: -458 , az: -1052, index: 25
x: +091.000855 , y: +177.585649 , z: +046.169282, ax: -70 , ay: -458 , az: -1098, index: 25
x: +091.035664 , y: +177.627176 , z: +046.173557, ax: -48 , ay: -478 , az: -1160, index: 25
x: +091.065252 , y: +177.681130 , z: +046.165435, ax: -48 , ay: -508 , az: -1296, index: 25
x: +091.068916 , y: +177.757466 , z: +046.165435, ax: -98 , ay: -556 , az: -1286, index: 25
x: +091.058534 , y: +177.818534 , z: +046.165435, ax: -12 , ay: -408 , az: -1152, index: 25
x: +091.073802 , y: +177.868611 , z: +046.157496, ax: -10 , ay: -400 , az: -1126, index: 25
x: +091.082504 , y: +177.924885 , z: +046.152275, ax: -30 , ay: -364 , az: -1216, index: 25
x: +091.082504 , y: +177.975573 , z: +046.135176, ax: 92 , ay: -436 , az: -1124, index: 25


x: +090.713466 , y: +178.046748 , z: +047.487023, ax: 66 , ay: -856 , az: -1270, index: 25
x: +090.580031 , y: +177.775817 , z: +047.515450, ax: 22 , ay: -842 , az: -1538, index: 25
x: +090.363847 , y: +177.539481 , z: +047.580794, ax: 130 , ay: -586 , az: -1466, index: 25
x: +090.154382 , y: +177.322076 , z: +047.659573, ax: 542 , ay: -712 , az: -1672, index: 25
x: +090.059725 , y: +177.215206 , z: +047.634534, ax: 568 , ay: -736 , az: -1370, index: 25
x: +089.979084 , y: +177.191420 , z: +047.529527, ax: 348 , ay: -826 , az: -1624, index: 25
x: +089.916183 , y: +177.114473 , z: +047.449527, ax: 254 , ay: -672 , az: -1544, index: 25
x: +089.870992 , y: +176.859206 , z: +047.459298, ax: 436 , ay: -732 , az: -1762, index: 25
x: +089.825802 , y: +176.416458 , z: +047.552122, ax: 570 , ay: -1066 , az: -2148, index: 25
x: +089.730534 , y: +175.852183 , z: +047.644947, ax: 528 , ay: -1366 , az: -2542, index: 25
x: +089.578473 , y: +175.284855 , z: +047.701740, ax: 232 , ay: -1524 , az: -2746, index: 25
x: +089.341527 , y: +174.738901 , z: +047.753038, ax: 204 , ay: -1718 , az: -3176, index: 25
x: +088.974504 , y: +174.188061 , z: +047.804947, ax: 98 , ay: -1666 , az: -3270, index: 24
x: +088.496336 , y: +173.612794 , z: +047.919145, ax: -126 , ay: -1690 , az: -3320, index: 24
x: +087.905802 , y: +172.953863 , z: +048.148153, ax: -198 , ay: -1668 , az: -3414, index: 24
x: +087.256031 , y: +172.250962 , z: +048.399756, ax: -182 , ay: -1464 , az: -3240, index: 24
x: +086.551328 , y: +171.511634 , z: +048.556214, ax: -642 , ay: -1362 , az: -3628, index: 24
x: +085.797740 , y: +170.943695 , z: +048.621557, ax: -1274 , ay: -1274 , az: -3686, index: 24
x: +084.955817 , y: +170.547420 , z: +048.720305, ax: -1844 , ay: -1084 , az: -3560, index: 24
x: +084.139939 , y: +170.235359 , z: +048.941985, ax: -2182 , ay: -934 , az: -3422, index: 24
x: +083.308794 , y: +170.082076 , z: +049.246107, ax: -2756 , ay: -830 , az: -3494, index: 24
x: +082.346321 , y: +170.180824 , z: +049.658412, ax: -3092 , ay: -900 , az: -3480, index: 24
x: +081.421740 , y: +170.456244 , z: +050.106046, ax: -3112 , ay: -954 , az: -2964, index: 24
x: +080.432427 , y: +170.914260 , z: +050.563450, ax: -3386 , ay: -862 , az: -2824, index: 24
x: +079.257710 , y: +171.804916 , z: +050.898809, ax: -3398 , ay: -874 , az: -2250, index: 24
x: +078.088244 , y: +173.018962 , z: +050.838962, ax: -2936 , ay: -438 , az: -1526, index: 24
x: +076.929160 , y: +174.692244 , z: +050.436519, ax: -2576 , ay: 88 , az: 70, index: 24
x: +075.720702 , y: +176.548733 , z: +050.227664, ax: -1634 , ay: -298 , az: 1306, index: 24
x: +074.029099 , y: +178.240947 , z: +050.564153, ax: 2658 , ay: -1180 , az: 3692, index: 24
x: +072.026656 , y: +179.585069 , z: +051.596824, ax: 7602 , ay: -838 , az: 6046, index: 24
x: +070.101771 , y: +179.511176 , z: +053.074076, ax: 13272 , ay: 252 , az: 8838, index: 23
x: +069.392763 , y: +177.811634 , z: +053.309802, ax: 13678 , ay: 1750 , az: 9866, index: 23
x: +070.294748 , y: +176.049802 , z: +051.557740, ax: 7354 , ay: 1834 , az: 6212, index: 23
x: +071.950321 , y: +174.886443 , z: +048.815145, ax: 1538 , ay: 984 , az: 2558, index: 24
x: +073.776275 , y: +174.178656 , z: +046.393771, ax: -2434 , ay: 602 , az: -128, index: 24
x: +075.158779 , y: +173.342656 , z: +045.217221, ax: -3868 , ay: 504 , az: -1744, index: 24
x: +076.173130 , y: +171.904489 , z: +045.203176, ax: -3988 , ay: 524 , az: -2496, index: 24
x: +077.014046 , y: +170.271511 , z: +045.840122, ax: -3674 , ay: 364 , az: -2716, index: 24
x: +077.985038 , y: +168.910901 , z: +046.422718, ax: -3036 , ay: -178 , az: -2598, index: 24
x: +079.184763 , y: +167.902901 , z: +046.592641, ax: -2446 , ay: -742 , az: -3270, index: 24
x: +080.282168 , y: +167.322748 , z: +046.285466, ax: -2546 , ay: -1218 , az: -4240, index: 24
x: +081.115145 , y: +167.174351 , z: +045.823786, ax: -2892 , ay: -1090 , az: -4198, index: 24
x: +081.786504 , y: +167.137802 , z: +045.573710, ax: -2784 , ay: -700 , az: -3706, index: 24
x: +082.328794 , y: +166.976580 , z: +045.673252, ax: -2422 , ay: -604 , az: -3768, index: 24
x: +082.814840 , y: +166.863725 , z: +045.859847, ax: -1742 , ay: -420 , az: -3554, index: 24
x: +083.303389 , y: +166.934565 , z: +045.831145, ax: -1248 , ay: -408 , az: -3462, index: 24
x: +083.787053 , y: +167.198992 , z: +045.615573, ax: -1268 , ay: -246 , az: -3514, index: 24
x: +084.260916 , y: +167.574748 , z: +045.397557, ax: -1304 , ay: -194 , az: -3386, index: 24
x: +084.691450 , y: +167.878260 , z: +045.271756, ax: -878 , ay: -240 , az: -3138, index: 24
x: +085.136031 , y: +168.164672 , z: +045.187481, ax: -572 , ay: -122 , az: -2904, index: 24
x: +085.601374 , y: +168.445588 , z: +045.065954, ax: -314 , ay: -278 , az: -2914, index: 24
x: +086.067939 , y: +168.729557 , z: +044.866870, ax: -434 , ay: -358 , az: -2936, index: 24
x: +086.471603 , y: +169.092305 , z: +044.636031, ax: -538 , ay: -328 , az: -2914, index: 24
x: +086.847176 , y: +169.459939 , z: +044.451603, ax: -562 , ay: -238 , az: -2806, index: 24
x: +087.250229 , y: +169.777496 , z: +044.335573, ax: -596 , ay: -198 , az: -2716, index: 24
x: +087.645954 , y: +170.066962 , z: +044.265954, ax: -476 , ay: -350 , az: -2728, index: 24
x: +087.989771 , y: +170.383908 , z: +044.177405, ax: -354 , ay: -578 , az: -2644, index: 24
x: +088.316489 , y: +170.742382 , z: +044.035115, ax: -76 , ay: -592 , az: -2664, index: 24
x: +088.613893 , y: +171.124061 , z: +043.838473, ax: -294 , ay: -524 , az: -2646, index: 24
x: +088.882595 , y: +171.540550 , z: +043.630840, ax: -358 , ay: -462 , az: -2666, index: 24
x: +089.110382 , y: +171.956427 , z: +043.464122, ax: -234 , ay: -460 , az: -2518, index: 25
x: +089.340000 , y: +172.273374 , z: +043.338931, ax: -192 , ay: -538 , az: -2402, index: 25
x: +089.510382 , y: +172.581160 , z: +043.254656, ax: -270 , ay: -578 , az: -2652, index: 25
x: +089.605649 , y: +172.921924 , z: +043.181374, ax: 26 , ay: -516 , az: -2378, index: 25
x: +089.726565 , y: +173.215664 , z: +043.083664, ax: 132 , ay: -412 , az: -2198, index: 25
x: +089.871298 , y: +173.485588 , z: +042.956031, ax: 90 , ay: -510 , az: -2360, index: 25
x: +089.953679 , y: +173.723450 , z: +042.854504, ax: 58 , ay: -678 , az: -2326, index: 25
x: +089.979328 , y: +173.950015 , z: +042.816641, ax: -46 , ay: -490 , az: -2368, index: 25
x: +089.979328 , y: +174.128702 , z: +042.855511, ax: 6 , ay: -300 , az: -2184, index: 25
x: +090.015969 , y: +174.300305 , z: +042.877496, ax: 184 , ay: -334 , az: -2104, index: 25
x: +090.077038 , y: +174.501221 , z: +042.789557, ax: 134 , ay: -430 , az: -2186, index: 25
x: +090.100244 , y: +174.794198 , z: +042.634656, ax: -140 , ay: -502 , az: -2342, index: 25
x: +090.030626 , y: +175.084885 , z: +042.543053, ax: -302 , ay: -336 , az: -2220, index: 25
x: +089.935969 , y: +175.272977 , z: +042.573588, ax: -180 , ay: -192 , az: -1958, index: 25
x: +089.873679 , y: +175.396336 , z: +042.662748, ax: 10 , ay: -132 , az: -1784, index: 25
x: +089.828489 , y: +175.448244 , z: +042.754351, ax: 72 , ay: -232 , az: -1930, index: 25
x: +089.785740 , y: +175.566718 , z: +042.786107, ax: -48 , ay: -138 , az: -1818, index: 25
x: +089.746870 , y: +175.763969 , z: +042.786107, ax: -210 , ay: -156 , az: -1934, index: 25
x: +089.687634 , y: +175.961832 , z: +042.827634, ax: -310 , ay: -188 , az: -1814, index: 25
x: +089.591756 , y: +176.159695 , z: +042.913130, ax: -252 , ay: -86 , az: -1706, index: 25
x: +089.492824 , y: +176.286107 , z: +043.027328, ax: -38 , ay: 64 , az: -1462, index: 25
x: +089.458015 , y: +176.412000 , z: +043.097527, ax: 126 , ay: 116 , az: -1478, index: 25
x: +089.451908 , y: +176.597038 , z: +043.137221, ax: 72 , ay: 158 , az: -1420, index: 25
x: +089.489618 , y: +176.695664 , z: +043.206840, ax: 176 , ay: 42 , az: -1306, index: 25
x: +089.561069 , y: +176.725588 , z: +043.267908, ax: 158 , ay: -92 , az: -1476, index: 25
x: +089.625466 , y: +176.747634 , z: +043.255145, ax: 30 , ay: -224 , az: -1640, index: 25
x: +089.667603 , y: +176.847786 , z: +043.178198, ax: -190 , ay: -96 , az: -1684, index: 25
x: +089.690229 , y: +176.980641 , z: +043.119023, ax: -216 , ay: -4 , az: -1398, index: 25
x: +089.743969 , y: +177.054534 , z: +043.119023, ax: -118 , ay: -88 , az: -1382, index: 25
x: +089.822748 , y: +177.095450 , z: +043.158107, ax: -150 , ay: -190 , az: -1452, index: 25
x: +089.867939 , y: +177.129038 , z: +043.188031, ax: 50 , ay: -256 , az: -1490, index: 25
x: +089.901588 , y: +177.157466 , z: +043.160763, ax: 70 , ay: -302 , az: -1476, index: 25
x: +089.920519 , y: +177.241740 , z: +043.115573, ax: -218 , ay: -168 , az: -1446, index: 25
x: +089.945557 , y: +177.312580 , z: +043.095420, ax: -166 , ay: -244 , az: -1406, index: 25
x: +089.956550 , y: +177.369374 , z: +043.100305, ax: -154 , ay: -304 , az: -1498, index: 25
x: +089.927237 , y: +177.462198 , z: +043.100305, ax: -120 , ay: -278 , az: -1498, index: 25
x: +089.907084 , y: +177.530595 , z: +043.091145, ax: -80 , ay: -190 , az: -1416, index: 25
x: +089.899145 , y: +177.587389 , z: +043.082595, ax: -178 , ay: -162 , az: -1394, index: 25
x: +089.889374 , y: +177.641740 , z: +043.106412, ax: -202 , ay: -216 , az: -1418, index: 25
x: +089.868000 , y: +177.690595 , z: +043.136947, ax: -28 , ay: -162 , az: -1374, index: 25


x: +089.751756 , y: +179.766107 , z: +042.620275, ax: -498 , ay: -180 , az: -1164, index: 25
x: +089.678473 , y: +179.334962 , z: +042.998290, ax: -596 , ay: -292 , az: -2000, index: 25
x: +089.504427 , y: +179.016794 , z: +043.338443, ax: 122 , ay: -228 , az: -1336, index: 25
x: +089.421374 , y: +178.942901 , z: +043.419664, ax: 136 , ay: -422 , az: -1654, index: 25
x: +089.335267 , y: +179.013130 , z: +043.270656, ax: 180 , ay: -272 , az: -1608, index: 25
x: +089.249771 , y: +179.205496 , z: +043.024550, ax: 42 , ay: 92 , az: -1168, index: 25
x: +089.231206 , y: +179.324427 , z: +042.882992, ax: -48 , ay: 278 , az: -958, index: 25
x: +089.285160 , y: +179.289618 , z: +042.930565, ax: 330 , ay: 222 , az: -1116, index: 25
x: +089.376824 , y: +179.060458 , z: +043.061679, ax: 910 , ay: 108 , az: -1340, index: 25
x: +089.557588 , y: +178.740458 , z: +043.127023, ax: 984 , ay: 64 , az: -1438, index: 25
x: +089.809954 , y: +178.421374 , z: +043.113099, ax: 1022 , ay: -506 , az: -1668, index: 25
x: +090.099420 , y: +177.970076 , z: +043.041649, ax: 976 , ay: -840 , az: -2126, index: 25
x: +090.307053 , y: +177.460153 , z: +042.979969, ax: 724 , ay: -1096 , az: -2750, index: 25
x: +090.320489 , y: +176.988702 , z: +042.990962, ax: 520 , ay: -1040 , az: -3018, index: 25
x: +090.251481 , y: +176.479389 , z: +043.083786, ax: 466 , ay: -824 , az: -2552, index: 25
x: +090.247817 , y: +175.820458 , z: +043.263939, ax: 234 , ay: -826 , az: -2700, index: 25
x: +090.225832 , y: +175.056489 , z: +043.531420, ax: -70 , ay: -1088 , az: -3136, index: 25
x: +090.092702 , y: +174.306565 , z: +043.882565, ax: -426 , ay: -1238 , az: -3320, index: 25
x: +089.863084 , y: +173.569466 , z: +044.273405, ax: -694 , ay: -1266 , az: -3358, index: 25
x: +089.597435 , y: +172.880611 , z: +044.627603, ax: -1204 , ay: -1214 , az: -3410, index: 25
x: +089.287084 , y: +172.293252 , z: +044.930260, ax: -2266 , ay: -1078 , az: -3660, index: 25
x: +088.931664 , y: +171.859664 , z: +045.227053, ax: -2952 , ay: -1168 , az: -3774, index: 24
x: +088.500763 , y: +171.578809 , z: +045.487389, ax: -3686 , ay: -1360 , az: -3798, index: 24
x: +087.958931 , y: +171.733344 , z: +045.743237, ax: -4664 , ay: -1660 , az: -4082, index: 24
x: +087.220611 , y: +172.260366 , z: +046.160947, ax: -5444 , ay: -1858 , az: -4022, index: 24
x: +086.113863 , y: +173.081130 , z: +046.812427, ax: -6050 , ay: -1752 , az: -3722, index: 24
x: +084.596305 , y: +174.260977 , z: +047.475023, ax: -5726 , ay: -1660 , az: -2636, index: 24
x: +082.548885 , y: +176.079481 , z: +048.070718, ax: -1976 , ay: -982 , az: 608, index: 24
x: +080.506137 , y: +178.157038 , z: +048.714382, ax: 1322 , ay: 294 , az: 3256, index: 24
x: +078.701863 , y: +179.646290 , z: +049.932702, ax: 4862 , ay: 686 , az: 4114, index: 24
x: +077.172092 , y: +179.966290 , z: +051.323847, ax: 8964 , ay: 762 , az: 5738, index: 24
x: +076.416733 , y: +179.917557 , z: +051.420153, ax: 10154 , ay: 618 , az: 6432, index: 24
x: +076.483298 , y: +180.221679 , z: +049.904427, ax: 9546 , ay: 580 , az: 5600, index: 24
x: +077.064672 , y: +180.078779 , z: +047.913588, ax: 6724 , ay: 374 , az: 3532, index: 24
x: +077.764336 , y: +179.411023 , z: +046.423756, ax: 2852 , ay: 652 , az: 2370, index: 24
x: +078.480672 , y: +178.307511 , z: +045.530931, ax: 1484 , ay: 870 , az: 1100, index: 24
x: +079.058504 , y: +176.877435 , z: +045.173557, ax: 1092 , ay: 714 , az: 238, index: 24
x: +079.678107 , y: +175.327267 , z: +044.914809, ax: 1028 , ay: 522 , az: 18, index: 24
x: +080.443328 , y: +173.762595 , z: +044.522046, ax: 206 , ay: 178 , az: -492, index: 24
x: +081.325771 , y: +172.199237 , z: +043.972427, ax: -1324 , ay: -140 , az: -1538, index: 24
x: +082.192947 , y: +170.856336 , z: +043.347695, ax: -2334 , ay: -86 , az: -1778, index: 24
x: +083.119359 , y: +169.669160 , z: +042.807847, ax: -3070 , ay: 230 , az: -2210, index: 24
x: +084.188061 , y: +168.532061 , z: +042.481740, ax: -3586 , ay: 80 , az: -2554, index: 24
x: +085.325160 , y: +167.496947 , z: +042.341893, ax: -3866 , ay: -242 , az: -3244, index: 24
x: +086.358443 , y: +166.706107 , z: +042.284489, ax: -3814 , ay: -708 , az: -3836, index: 24
x: +087.203023 , y: +166.309160 , z: +042.311359, ax: -3036 , ay: -738 , az: -4178, index: 24
x: +087.887847 , y: +166.074473 , z: +042.367786, ax: -2546 , ay: -686 , az: -4066, index: 24
x: +088.426473 , y: +166.013405 , z: +042.313435, ax: -2420 , ay: -454 , az: -3684, index: 24
x: +088.965710 , y: +166.136763 , z: +042.157099, ax: -2126 , ay: -248 , az: -3682, index: 24
x: +089.500489 , y: +166.338748 , z: +041.996153, ax: -1902 , ay: -168 , az: -3454, index: 25
x: +090.007359 , y: +166.551267 , z: +041.900885, ax: -1568 , ay: -142 , az: -3430, index: 25
x: +090.509954 , y: +166.788214 , z: +041.822718, ax: -1454 , ay: -378 , az: -3576, index: 25
x: +091.006901 , y: +167.119084 , z: +041.672031, ax: -1230 , ay: -592 , az: -3772, index: 25
x: +091.387969 , y: +167.563664 , z: +041.448519, ax: -1166 , ay: -764 , az: -3806, index: 25
x: +091.613313 , y: +168.078473 , z: +041.250656, ax: -1184 , ay: -608 , az: -3782, index: 25
x: +091.736427 , y: +168.653649 , z: +041.114076, ax: -954 , ay: -212 , az: -3368, index: 25
x: +091.891542 , y: +169.177008 , z: +041.024916, ax: -610 , ay: 72 , az: -3008, index: 25
x: +092.105038 , y: +169.608061 , z: +040.957038, ax: -430 , ay: -252 , az: -2990, index: 25
x: +092.242443 , y: +170.030656 , z: +040.894748, ax: -238 , ay: -608 , az: -3228, index: 25
x: +092.282748 , y: +170.520427 , z: +040.844672, ax: 112 , ay: -356 , az: -3006, index: 25
x: +092.326107 , y: +170.930198 , z: +040.817191, ax: 318 , ay: -168 , az: -2712, index: 25
x: +092.398779 , y: +171.233099 , z: +040.723145, ax: 258 , ay: -260 , az: -2616, index: 25
x: +092.498321 , y: +171.595237 , z: +040.495969, ax: 354 , ay: -322 , az: -2626, index: 25
x: +092.589405 , y: +171.943908 , z: +040.226779, ax: 246 , ay: -378 , az: -2652, index: 25
x: +092.654137 , y: +172.208336 , z: +040.043573, ax: -392 , ay: -340 , az: -2792, index: 25
x: +092.646809 , y: +172.428794 , z: +040.017313, ax: -554 , ay: -318 , az: -2798, index: 25
x: +092.622382 , y: +172.649252 , z: +040.078992, ax: -268 , ay: -344 , az: -2610, index: 25
x: +092.570473 , y: +172.820855 , z: +040.157160, ax: -104 , ay: -492 , az: -2702, index: 25
x: +092.472153 , y: +173.035206 , z: +040.135786, ax: 198 , ay: -512 , az: -2580, index: 25
x: +092.349405 , y: +173.267878 , z: +039.996550, ax: 44 , ay: -370 , az: -2552, index: 25
x: +092.246809 , y: +173.508489 , z: +039.915328, ax: -394 , ay: -148 , az: -2396, index: 25
x: +092.149710 , y: +173.628183 , z: +040.056397, ax: -572 , ay: -56 , az: -2348, index: 25
x: +092.084366 , y: +173.653832 , z: +040.324489, ax: -150 , ay: -126 , az: -2204, index: 25
x: +092.046504 , y: +173.687420 , z: +040.513191, ax: 164 , ay: -412 , az: -2420, index: 25
x: +091.980947 , y: +173.793588 , z: +040.574107, ax: 82 , ay: -460 , az: -2504, index: 25
x: +091.886901 , y: +173.955420 , z: +040.574107, ax: -36 , ay: -278 , az: -2312, index: 25
x: +091.809344 , y: +174.106260 , z: +040.585710, ax: -122 , ay: -192 , az: -2190, index: 25
x: +091.717740 , y: +174.232672 , z: +040.643115, ax: -234 , ay: -246 , az: -2132, index: 25
x: +091.621863 , y: +174.319389 , z: +040.733496, ax: 98 , ay: -266 , az: -2120, index: 25
x: +091.545863 , y: +174.360000 , z: +040.799053, ax: -162 , ay: -182 , az: -1990, index: 25
x: +091.471359 , y: +174.391756 , z: +040.874168, ax: -488 , ay: -114 , az: -2192, index: 25
x: +091.380977 , y: +174.460763 , z: +040.971878, ax: -514 , ay: -122 , az: -2040, index: 25
x: +091.298534 , y: +174.570076 , z: +041.103786, ax: -456 , ay: -184 , az: -2080, index: 25
x: +091.174779 , y: +174.671389 , z: +041.296153, ax: -368 , ay: -154 , az: -2144, index: 25
x: +091.028824 , y: +174.786809 , z: +041.458595, ax: 18 , ay: -28 , az: -1866, index: 25
x: +090.937740 , y: +174.933008 , z: +041.525893, ax: 94 , ay: 84 , az: -1776, index: 25
x: +090.897130 , y: +175.064122 , z: +041.589130, ax: -106 , ay: 150 , az: -1764, index: 25
x: +090.882473 , y: +175.147176 , z: +041.710656, ax: -244 , ay: 102 , az: -1790, index: 25
x: +090.901618 , y: +175.216794 , z: +041.800580, ax: 140 , ay: 26 , az: -1726, index: 25
x: +090.973069 , y: +175.308397 , z: +041.796916, ax: 168 , ay: -8 , az: -1766, index: 25
x: +091.056031 , y: +175.386718 , z: +041.769649, ax: -186 , ay: -60 , az: -1884, index: 25
x: +091.120763 , y: +175.458168 , z: +041.783084, ax: -380 , ay: -40 , az: -1972, index: 25
x: +091.189771 , y: +175.530229 , z: +041.827053, ax: -176 , ay: -124 , az: -1918, index: 25
x: +091.266107 , y: +175.568702 , z: +041.871634, ax: -34 , ay: -274 , az: -1818, index: 25
x: +091.351389 , y: +175.623817 , z: +041.828122, ax: -86 , ay: -352 , az: -1964, index: 25
x: +091.421008 , y: +175.755115 , z: +041.727969, ax: -380 , ay: -354 , az: -2158, index: 25
x: +091.458260 , y: +175.915115 , z: +041.660794, ax: -350 , ay: -204 , az: -1852, index: 25
x: +091.485130 , y: +176.040916 , z: +041.664458, ax: -54 , ay: -210 , az: -1586, index: 25
x: +091.524214 , y: +176.061679 , z: +041.712702, ax: 86 , ay: -254 , az: -1532, index: 25
x: +091.601771 , y: +176.045802 , z: +041.730412, ax: 14 , ay: -240 , az: -1562, index: 25


x: +083.351817 , y: +180.035511 , z: +044.285008, ax: 680 , ay: -584 , az: -1888, index: 24
x: +083.193038 , y: +179.970779 , z: +044.160427, ax: 988 , ay: -768 , az: -2152, index: 24
x: +082.981130 , y: +179.898107 , z: +044.000427, ax: 904 , ay: -636 , az: -2296, index: 24
x: +082.793160 , y: +179.667786 , z: +043.958076, ax: 866 , ay: -416 , az: -2272, index: 24
x: +082.630107 , y: +179.223817 , z: +044.078382, ax: 856 , ay: -382 , az: -2440, index: 24
x: +082.475603 , y: +178.618015 , z: +044.292122, ax: 884 , ay: -986 , az: -3188, index: 24
x: +082.302779 , y: +177.797252 , z: +044.522962, ax: 926 , ay: -770 , az: -3070, index: 24
x: +082.113069 , y: +177.015206 , z: +044.768366, ax: 164 , ay: -418 , az: -2954, index: 24
x: +081.948794 , y: +176.107725 , z: +045.119511, ax: -450 , ay: -268 , az: -3106, index: 24
x: +081.842534 , y: +175.097038 , z: +045.509740, ax: -1078 , ay: -260 , az: -3284, index: 24
x: +081.798931 , y: +174.157008 , z: +045.822015, ax: -2036 , ay: -238 , az: -3856, index: 24
x: +081.714656 , y: +173.512733 , z: +045.983847, ax: -3214 , ay: -482 , az: -4252, index: 24
x: +081.531450 , y: +173.289832 , z: +046.099878, ax: -4850 , ay: -690 , az: -4374, index: 24
x: +081.176855 , y: +173.589924 , z: +046.353802, ax: -6096 , ay: -974 , az: -4258, index: 24
x: +080.626015 , y: +174.283664 , z: +046.842962, ax: -6608 , ay: -972 , az: -3744, index: 24
x: +079.992122 , y: +175.409771 , z: +047.514107, ax: -6182 , ay: -840 , az: -2282, index: 24
x: +079.440672 , y: +176.913282 , z: +048.215176, ax: -4516 , ay: -602 , az: -414, index: 24
x: +079.014260 , y: +178.827969 , z: +048.725588, ax: -1724 , ay: -1050 , az: 1624, index: 24
x: +078.548305 , y: +181.096672 , z: +049.345435, ax: 1616 , ay: -2330 , az: 3022, index: 24
x: +077.425863 , y: +182.675298 , z: +050.778718, ax: 7758 , ay: -3456 , az: 3728, index: 24
x: +075.857618 , y: +182.481099 , z: +052.492916, ax: 12284 , ay: -3038 , az: 5850, index: 24
x: +074.980061 , y: +181.376366 , z: +052.859939, ax: 12532 , ay: -1130 , az: 7428, index: 24
x: +075.359023 , y: +180.439542 , z: +051.182504, ax: 7860 , ay: -256 , az: 5268, index: 24
x: +076.319756 , y: +179.837344 , z: +048.828244, ax: 2462 , ay: -426 , az: 2200, index: 24
x: +077.511206 , y: +179.396427 , z: +046.627328, ax: -1226 , ay: -536 , az: -70, index: 24
x: +078.392427 , y: +178.770473 , z: +045.332672, ax: -2402 , ay: -662 , az: -1464, index: 24
x: +078.874870 , y: +177.681618 , z: +044.982748, ax: -2290 , ay: -476 , az: -1558, index: 24
x: +079.312183 , y: +176.367115 , z: +045.044947, ax: -1888 , ay: -502 , az: -1284, index: 24
x: +079.806840 , y: +175.382076 , z: +044.985710, ax: -1676 , ay: -764 , az: -1632, index: 24
x: +080.279511 , y: +174.751237 , z: +044.773191, ax: -1612 , ay: -838 , az: -2324, index: 24
